"FECHA","PERIODO","MES","MES_NOMBRE","SEMANA","DIA","DIA_NOMBRE","FESTIVO","FECHA_ESPECIAL"
2018-01-01,"2018","01","Enero","01","01","Lunes","Sí","No"
2018-01-02,"2018","01","Enero","01","02","Martes","No","No"
2018-01-03,"2018","01","Enero","01","03","Miércoles","No","No"
2018-01-04,"2018","01","Enero","01","04","Jueves","No","No"
2018-01-05,"2018","01","Enero","01","05","Viernes","No","No"
2018-01-06,"2018","01","Enero","01","06","Sábado","No","No"
2018-01-07,"2018","01","Enero","01","07","Domingo","No","No"
2018-01-08,"2018","01","Enero","02","08","Lunes","Sí","No"
2018-01-09,"2018","01","Enero","02","09","Martes","No","No"
2018-01-10,"2018","01","Enero","02","10","Miércoles","No","No"
2018-01-11,"2018","01","Enero","02","11","Jueves","No","No"
2018-01-12,"2018","01","Enero","02","12","Viernes","No","No"
2018-01-13,"2018","01","Enero","02","13","Sábado","No","No"
2018-01-14,"2018","01","Enero","02","14","Domingo","No","No"
2018-01-15,"2018","01","Enero","03","15","Lunes","No","No"
2018-01-16,"2018","01","Enero","03","16","Martes","No","No"
2018-01-17,"2018","01","Enero","03","17","Miércoles","No","No"
2018-01-18,"2018","01","Enero","03","18","Jueves","No","No"
2018-01-19,"2018","01","Enero","03","19","Viernes","No","No"
2018-01-20,"2018","01","Enero","03","20","Sábado","No","No"
2018-01-21,"2018","01","Enero","03","21","Domingo","No","No"
2018-01-22,"2018","01","Enero","04","22","Lunes","No","No"
2018-01-23,"2018","01","Enero","04","23","Martes","No","No"
2018-01-24,"2018","01","Enero","04","24","Miércoles","No","No"
2018-01-25,"2018","01","Enero","04","25","Jueves","No","No"
2018-01-26,"2018","01","Enero","04","26","Viernes","No","No"
2018-01-27,"2018","01","Enero","04","27","Sábado","No","No"
2018-01-28,"2018","01","Enero","04","28","Domingo","No","No"
2018-01-29,"2018","01","Enero","05","29","Lunes","No","No"
2018-01-30,"2018","01","Enero","05","30","Martes","No","No"
2018-01-31,"2018","01","Enero","05","31","Miércoles","No","No"
2018-02-01,"2018","02","Febrero","05","01","Jueves","No","No"
2018-02-02,"2018","02","Febrero","05","02","Viernes","No","No"
2018-02-03,"2018","02","Febrero","05","03","Sábado","No","No"
2018-02-04,"2018","02","Febrero","05","04","Domingo","No","No"
2018-02-05,"2018","02","Febrero","06","05","Lunes","No","No"
2018-02-06,"2018","02","Febrero","06","06","Martes","No","No"
2018-02-07,"2018","02","Febrero","06","07","Miércoles","No","No"
2018-02-08,"2018","02","Febrero","06","08","Jueves","No","No"
2018-02-09,"2018","02","Febrero","06","09","Viernes","No","No"
2018-02-10,"2018","02","Febrero","06","10","Sábado","No","No"
2018-02-11,"2018","02","Febrero","06","11","Domingo","No","No"
2018-02-12,"2018","02","Febrero","07","12","Lunes","No","No"
2018-02-13,"2018","02","Febrero","07","13","Martes","No","No"
2018-02-14,"2018","02","Febrero","07","14","Miércoles","No","No"
2018-02-15,"2018","02","Febrero","07","15","Jueves","No","No"
2018-02-16,"2018","02","Febrero","07","16","Viernes","No","No"
2018-02-17,"2018","02","Febrero","07","17","Sábado","No","No"
2018-02-18,"2018","02","Febrero","07","18","Domingo","No","No"
2018-02-19,"2018","02","Febrero","08","19","Lunes","No","No"
2018-02-20,"2018","02","Febrero","08","20","Martes","No","No"
2018-02-21,"2018","02","Febrero","08","21","Miércoles","No","No"
2018-02-22,"2018","02","Febrero","08","22","Jueves","No","No"
2018-02-23,"2018","02","Febrero","08","23","Viernes","No","No"
2018-02-24,"2018","02","Febrero","08","24","Sábado","No","No"
2018-02-25,"2018","02","Febrero","08","25","Domingo","No","No"
2018-02-26,"2018","02","Febrero","09","26","Lunes","No","No"
2018-02-27,"2018","02","Febrero","09","27","Martes","No","No"
2018-02-28,"2018","02","Febrero","09","28","Miércoles","No","No"
2018-03-01,"2018","03","Marzo","09","01","Jueves","No","No"
2018-03-02,"2018","03","Marzo","09","02","Viernes","No","No"
2018-03-03,"2018","03","Marzo","09","03","Sábado","No","No"
2018-03-04,"2018","03","Marzo","09","04","Domingo","No","No"
2018-03-05,"2018","03","Marzo","10","05","Lunes","No","No"
2018-03-06,"2018","03","Marzo","10","06","Martes","No","No"
2018-03-07,"2018","03","Marzo","10","07","Miércoles","No","No"
2018-03-08,"2018","03","Marzo","10","08","Jueves","No","No"
2018-03-09,"2018","03","Marzo","10","09","Viernes","No","No"
2018-03-10,"2018","03","Marzo","10","10","Sábado","No","No"
2018-03-11,"2018","03","Marzo","10","11","Domingo","No","No"
2018-03-12,"2018","03","Marzo","11","12","Lunes","No","No"
2018-03-13,"2018","03","Marzo","11","13","Martes","No","No"
2018-03-14,"2018","03","Marzo","11","14","Miércoles","No","No"
2018-03-15,"2018","03","Marzo","11","15","Jueves","No","No"
2018-03-16,"2018","03","Marzo","11","16","Viernes","No","No"
2018-03-17,"2018","03","Marzo","11","17","Sábado","No","No"
2018-03-18,"2018","03","Marzo","11","18","Domingo","No","No"
2018-03-19,"2018","03","Marzo","12","19","Lunes","Sí","No"
2018-03-20,"2018","03","Marzo","12","20","Martes","No","No"
2018-03-21,"2018","03","Marzo","12","21","Miércoles","No","No"
2018-03-22,"2018","03","Marzo","12","22","Jueves","No","No"
2018-03-23,"2018","03","Marzo","12","23","Viernes","No","No"
2018-03-24,"2018","03","Marzo","12","24","Sábado","No","No"
2018-03-25,"2018","03","Marzo","12","25","Domingo","No","Semana  Santa"
2018-03-26,"2018","03","Marzo","13","26","Lunes","No","Semana  Santa"
2018-03-27,"2018","03","Marzo","13","27","Martes","No","Semana  Santa"
2018-03-28,"2018","03","Marzo","13","28","Miércoles","No","Semana  Santa"
2018-03-29,"2018","03","Marzo","13","29","Jueves","Sí","Semana  Santa"
2018-03-30,"2018","03","Marzo","13","30","Viernes","Sí","Semana  Santa"
2018-03-31,"2018","03","Marzo","13","31","Sábado","No","Semana  Santa"
2018-04-01,"2018","04","Abril","13","01","Domingo","No","Semana  Santa"
2018-04-02,"2018","04","Abril","14","02","Lunes","No","No"
2018-04-03,"2018","04","Abril","14","03","Martes","No","No"
2018-04-04,"2018","04","Abril","14","04","Miércoles","No","No"
2018-04-05,"2018","04","Abril","14","05","Jueves","No","No"
2018-04-06,"2018","04","Abril","14","06","Viernes","No","No"
2018-04-07,"2018","04","Abril","14","07","Sábado","No","No"
2018-04-08,"2018","04","Abril","14","08","Domingo","No","No"
2018-04-09,"2018","04","Abril","15","09","Lunes","No","No"
2018-04-10,"2018","04","Abril","15","10","Martes","No","No"
2018-04-11,"2018","04","Abril","15","11","Miércoles","No","No"
2018-04-12,"2018","04","Abril","15","12","Jueves","No","No"
2018-04-13,"2018","04","Abril","15","13","Viernes","No","No"
2018-04-14,"2018","04","Abril","15","14","Sábado","No","No"
2018-04-15,"2018","04","Abril","15","15","Domingo","No","No"
2018-04-16,"2018","04","Abril","16","16","Lunes","No","No"
2018-04-17,"2018","04","Abril","16","17","Martes","No","No"
2018-04-18,"2018","04","Abril","16","18","Miércoles","No","No"
2018-04-19,"2018","04","Abril","16","19","Jueves","No","No"
2018-04-20,"2018","04","Abril","16","20","Viernes","No","No"
2018-04-21,"2018","04","Abril","16","21","Sábado","No","No"
2018-04-22,"2018","04","Abril","16","22","Domingo","No","No"
2018-04-23,"2018","04","Abril","17","23","Lunes","No","No"
2018-04-24,"2018","04","Abril","17","24","Martes","No","Di.A  Sin  Carro"
2018-04-25,"2018","04","Abril","17","25","Miércoles","No","No"
2018-04-26,"2018","04","Abril","17","26","Jueves","No","No"
2018-04-27,"2018","04","Abril","17","27","Viernes","No","No"
2018-04-28,"2018","04","Abril","17","28","Sábado","No","No"
2018-04-29,"2018","04","Abril","17","29","Domingo","No","No"
2018-04-30,"2018","04","Abril","18","30","Lunes","No","No"
2018-05-01,"2018","05","Mayo","18","01","Martes","Sí","No"
2018-05-02,"2018","05","Mayo","18","02","Miércoles","No","No"
2018-05-03,"2018","05","Mayo","18","03","Jueves","No","No"
2018-05-04,"2018","05","Mayo","18","04","Viernes","No","No"
2018-05-05,"2018","05","Mayo","18","05","Sábado","No","No"
2018-05-06,"2018","05","Mayo","18","06","Domingo","No","No"
2018-05-07,"2018","05","Mayo","19","07","Lunes","No","No"
2018-05-08,"2018","05","Mayo","19","08","Martes","No","No"
2018-05-09,"2018","05","Mayo","19","09","Miércoles","No","No"
2018-05-10,"2018","05","Mayo","19","10","Jueves","No","No"
2018-05-11,"2018","05","Mayo","19","11","Viernes","No","No"
2018-05-12,"2018","05","Mayo","19","12","Sábado","No","Dia  De  La  Madre"
2018-05-13,"2018","05","Mayo","19","13","Domingo","No","Dia  De  La  Madre"
2018-05-14,"2018","05","Mayo","20","14","Lunes","Sí","No"
2018-05-15,"2018","05","Mayo","20","15","Martes","No","No"
2018-05-16,"2018","05","Mayo","20","16","Miércoles","No","No"
2018-05-17,"2018","05","Mayo","20","17","Jueves","No","No"
2018-05-18,"2018","05","Mayo","20","18","Viernes","No","No"
2018-05-19,"2018","05","Mayo","20","19","Sábado","No","No"
2018-05-20,"2018","05","Mayo","20","20","Domingo","No","No"
2018-05-21,"2018","05","Mayo","21","21","Lunes","No","No"
2018-05-22,"2018","05","Mayo","21","22","Martes","No","No"
2018-05-23,"2018","05","Mayo","21","23","Miércoles","No","No"
2018-05-24,"2018","05","Mayo","21","24","Jueves","No","No"
2018-05-25,"2018","05","Mayo","21","25","Viernes","No","No"
2018-05-26,"2018","05","Mayo","21","26","Sábado","No","No"
2018-05-27,"2018","05","Mayo","21","27","Domingo","No","No"
2018-05-28,"2018","05","Mayo","22","28","Lunes","No","No"
2018-05-29,"2018","05","Mayo","22","29","Martes","No","No"
2018-05-30,"2018","05","Mayo","22","30","Miércoles","No","No"
2018-05-31,"2018","05","Mayo","22","31","Jueves","No","No"
2018-06-01,"2018","06","Junio","22","01","Viernes","No","No"
2018-06-02,"2018","06","Junio","22","02","Sábado","No","No"
2018-06-03,"2018","06","Junio","22","03","Domingo","No","No"
2018-06-04,"2018","06","Junio","23","04","Lunes","Sí","No"
2018-06-05,"2018","06","Junio","23","05","Martes","No","No"
2018-06-06,"2018","06","Junio","23","06","Miércoles","No","No"
2018-06-07,"2018","06","Junio","23","07","Jueves","No","No"
2018-06-08,"2018","06","Junio","23","08","Viernes","No","No"
2018-06-09,"2018","06","Junio","23","09","Sábado","No","No"
2018-06-10,"2018","06","Junio","23","10","Domingo","No","No"
2018-06-11,"2018","06","Junio","24","11","Lunes","Sí","No"
2018-06-12,"2018","06","Junio","24","12","Martes","No","No"
2018-06-13,"2018","06","Junio","24","13","Miércoles","No","No"
2018-06-14,"2018","06","Junio","24","14","Jueves","No","No"
2018-06-15,"2018","06","Junio","24","15","Viernes","No","No"
2018-06-16,"2018","06","Junio","24","16","Sábado","No","No"
2018-06-17,"2018","06","Junio","24","17","Domingo","No","No"
2018-06-18,"2018","06","Junio","25","18","Lunes","No","No"
2018-06-19,"2018","06","Junio","25","19","Martes","No","No"
2018-06-20,"2018","06","Junio","25","20","Miércoles","No","No"
2018-06-21,"2018","06","Junio","25","21","Jueves","No","No"
2018-06-22,"2018","06","Junio","25","22","Viernes","No","No"
2018-06-23,"2018","06","Junio","25","23","Sábado","No","No"
2018-06-24,"2018","06","Junio","25","24","Domingo","No","No"
2018-06-25,"2018","06","Junio","26","25","Lunes","No","No"
2018-06-26,"2018","06","Junio","26","26","Martes","No","No"
2018-06-27,"2018","06","Junio","26","27","Miércoles","No","No"
2018-06-28,"2018","06","Junio","26","28","Jueves","No","No"
2018-06-29,"2018","06","Junio","26","29","Viernes","No","No"
2018-06-30,"2018","06","Junio","26","30","Sábado","No","No"
2018-07-01,"2018","07","Julio","26","01","Domingo","No","No"
2018-07-02,"2018","07","Julio","27","02","Lunes","Sí","No"
2018-07-03,"2018","07","Julio","27","03","Martes","No","No"
2018-07-04,"2018","07","Julio","27","04","Miércoles","No","No"
2018-07-05,"2018","07","Julio","27","05","Jueves","No","No"
2018-07-06,"2018","07","Julio","27","06","Viernes","No","No"
2018-07-07,"2018","07","Julio","27","07","Sábado","No","No"
2018-07-08,"2018","07","Julio","27","08","Domingo","No","No"
2018-07-09,"2018","07","Julio","28","09","Lunes","No","No"
2018-07-10,"2018","07","Julio","28","10","Martes","No","No"
2018-07-11,"2018","07","Julio","28","11","Miércoles","No","No"
2018-07-12,"2018","07","Julio","28","12","Jueves","No","No"
2018-07-13,"2018","07","Julio","28","13","Viernes","No","No"
2018-07-14,"2018","07","Julio","28","14","Sábado","No","No"
2018-07-15,"2018","07","Julio","28","15","Domingo","No","No"
2018-07-16,"2018","07","Julio","29","16","Lunes","No","No"
2018-07-17,"2018","07","Julio","29","17","Martes","No","No"
2018-07-18,"2018","07","Julio","29","18","Miércoles","No","No"
2018-07-19,"2018","07","Julio","29","19","Jueves","No","No"
2018-07-20,"2018","07","Julio","29","20","Viernes","Sí","No"
2018-07-21,"2018","07","Julio","29","21","Sábado","No","No"
2018-07-22,"2018","07","Julio","29","22","Domingo","No","No"
2018-07-23,"2018","07","Julio","30","23","Lunes","No","No"
2018-07-24,"2018","07","Julio","30","24","Martes","No","No"
2018-07-25,"2018","07","Julio","30","25","Miércoles","No","No"
2018-07-26,"2018","07","Julio","30","26","Jueves","No","No"
2018-07-27,"2018","07","Julio","30","27","Viernes","No","No"
2018-07-28,"2018","07","Julio","30","28","Sábado","No","No"
2018-07-29,"2018","07","Julio","30","29","Domingo","No","No"
2018-07-30,"2018","07","Julio","31","30","Lunes","No","No"
2018-07-31,"2018","07","Julio","31","31","Martes","No","No"
2018-08-01,"2018","08","Agosto","31","01","Miércoles","No","No"
2018-08-02,"2018","08","Agosto","31","02","Jueves","No","No"
2018-08-03,"2018","08","Agosto","31","03","Viernes","No","Feria  De  Flores"
2018-08-04,"2018","08","Agosto","31","04","Sábado","No","Feria  De  Flores"
2018-08-05,"2018","08","Agosto","31","05","Domingo","No","Feria  De  Flores"
2018-08-06,"2018","08","Agosto","32","06","Lunes","No","Feria  De  Flores"
2018-08-07,"2018","08","Agosto","32","07","Martes","Sí","Feria  De  Flores"
2018-08-08,"2018","08","Agosto","32","08","Miércoles","No","Feria  De  Flores"
2018-08-09,"2018","08","Agosto","32","09","Jueves","No","Feria  De  Flores"
2018-08-10,"2018","08","Agosto","32","10","Viernes","No","Feria  De  Flores"
2018-08-11,"2018","08","Agosto","32","11","Sábado","No","Feria  De  Flores"
2018-08-12,"2018","08","Agosto","32","12","Domingo","No","Feria  De  Flores"
2018-08-13,"2018","08","Agosto","33","13","Lunes","No","No"
2018-08-14,"2018","08","Agosto","33","14","Martes","No","No"
2018-08-15,"2018","08","Agosto","33","15","Miércoles","No","No"
2018-08-16,"2018","08","Agosto","33","16","Jueves","No","Fiesta  Del  Tamarindo"
2018-08-17,"2018","08","Agosto","33","17","Viernes","No","Fiesta  Del  Tamarindo"
2018-08-18,"2018","08","Agosto","33","18","Sábado","No","Fiesta  Del  Tamarindo"
2018-08-19,"2018","08","Agosto","33","19","Domingo","No","Fiesta  Del  Tamarindo"
2018-08-20,"2018","08","Agosto","34","20","Lunes","Sí","No"
2018-08-21,"2018","08","Agosto","34","21","Martes","No","No"
2018-08-22,"2018","08","Agosto","34","22","Miércoles","No","No"
2018-08-23,"2018","08","Agosto","34","23","Jueves","No","No"
2018-08-24,"2018","08","Agosto","34","24","Viernes","No","No"
2018-08-25,"2018","08","Agosto","34","25","Sábado","No","No"
2018-08-26,"2018","08","Agosto","34","26","Domingo","No","No"
2018-08-27,"2018","08","Agosto","35","27","Lunes","No","No"
2018-08-28,"2018","08","Agosto","35","28","Martes","No","No"
2018-08-29,"2018","08","Agosto","35","29","Miércoles","No","No"
2018-08-30,"2018","08","Agosto","35","30","Jueves","No","No"
2018-08-31,"2018","08","Agosto","35","31","Viernes","No","No"
2018-09-01,"2018","09","Septiembre","35","01","Sábado","No","No"
2018-09-02,"2018","09","Septiembre","35","02","Domingo","No","No"
2018-09-03,"2018","09","Septiembre","36","03","Lunes","No","No"
2018-09-04,"2018","09","Septiembre","36","04","Martes","No","No"
2018-09-05,"2018","09","Septiembre","36","05","Miércoles","No","No"
2018-09-06,"2018","09","Septiembre","36","06","Jueves","No","No"
2018-09-07,"2018","09","Septiembre","36","07","Viernes","No","No"
2018-09-08,"2018","09","Septiembre","36","08","Sábado","No","No"
2018-09-09,"2018","09","Septiembre","36","09","Domingo","No","No"
2018-09-10,"2018","09","Septiembre","37","10","Lunes","No","No"
2018-09-11,"2018","09","Septiembre","37","11","Martes","No","No"
2018-09-12,"2018","09","Septiembre","37","12","Miércoles","No","No"
2018-09-13,"2018","09","Septiembre","37","13","Jueves","No","No"
2018-09-14,"2018","09","Septiembre","37","14","Viernes","No","No"
2018-09-15,"2018","09","Septiembre","37","15","Sábado","No","No"
2018-09-16,"2018","09","Septiembre","37","16","Domingo","No","Maraton  De  Las  Flores"
2018-09-17,"2018","09","Septiembre","38","17","Lunes","No","No"
2018-09-18,"2018","09","Septiembre","38","18","Martes","No","No"
2018-09-19,"2018","09","Septiembre","38","19","Miércoles","No","No"
2018-09-20,"2018","09","Septiembre","38","20","Jueves","No","No"
2018-09-21,"2018","09","Septiembre","38","21","Viernes","No","No"
2018-09-22,"2018","09","Septiembre","38","22","Sábado","No","No"
2018-09-23,"2018","09","Septiembre","38","23","Domingo","No","No"
2018-09-24,"2018","09","Septiembre","39","24","Lunes","No","No"
2018-09-25,"2018","09","Septiembre","39","25","Martes","No","No"
2018-09-26,"2018","09","Septiembre","39","26","Miércoles","No","No"
2018-09-27,"2018","09","Septiembre","39","27","Jueves","No","No"
2018-09-28,"2018","09","Septiembre","39","28","Viernes","No","No"
2018-09-29,"2018","09","Septiembre","39","29","Sábado","No","No"
2018-09-30,"2018","09","Septiembre","39","30","Domingo","No","No"
2018-10-01,"2018","10","Octubre","40","01","Lunes","No","No"
2018-10-02,"2018","10","Octubre","40","02","Martes","No","No"
2018-10-03,"2018","10","Octubre","40","03","Miércoles","No","No"
2018-10-04,"2018","10","Octubre","40","04","Jueves","No","No"
2018-10-05,"2018","10","Octubre","40","05","Viernes","No","No"
2018-10-06,"2018","10","Octubre","40","06","Sábado","No","No"
2018-10-07,"2018","10","Octubre","40","07","Domingo","No","No"
2018-10-08,"2018","10","Octubre","41","08","Lunes","No","No"
2018-10-09,"2018","10","Octubre","41","09","Martes","No","No"
2018-10-10,"2018","10","Octubre","41","10","Miércoles","No","No"
2018-10-11,"2018","10","Octubre","41","11","Jueves","No","No"
2018-10-12,"2018","10","Octubre","41","12","Viernes","No","Fiesta  De  Los  Zocalos"
2018-10-13,"2018","10","Octubre","41","13","Sábado","No","Fiesta  De  Los  Zocalos"
2018-10-14,"2018","10","Octubre","41","14","Domingo","No","Fiesta  De  Los  Zocalos"
2018-10-15,"2018","10","Octubre","42","15","Lunes","Sí","Fiesta  De  Los  Zocalos"
2018-10-16,"2018","10","Octubre","42","16","Martes","No","No"
2018-10-17,"2018","10","Octubre","42","17","Miércoles","No","No"
2018-10-18,"2018","10","Octubre","42","18","Jueves","No","No"
2018-10-19,"2018","10","Octubre","42","19","Viernes","No","No"
2018-10-20,"2018","10","Octubre","42","20","Sábado","No","No"
2018-10-21,"2018","10","Octubre","42","21","Domingo","No","No"
2018-10-22,"2018","10","Octubre","43","22","Lunes","No","No"
2018-10-23,"2018","10","Octubre","43","23","Martes","No","No"
2018-10-24,"2018","10","Octubre","43","24","Miércoles","No","No"
2018-10-25,"2018","10","Octubre","43","25","Jueves","No","No"
2018-10-26,"2018","10","Octubre","43","26","Viernes","No","No"
2018-10-27,"2018","10","Octubre","43","27","Sábado","No","No"
2018-10-28,"2018","10","Octubre","43","28","Domingo","No","No"
2018-10-29,"2018","10","Octubre","44","29","Lunes","No","No"
2018-10-30,"2018","10","Octubre","44","30","Martes","No","No"
2018-10-31,"2018","10","Octubre","44","31","Miércoles","No","Halloween"
2018-11-01,"2018","11","Noviembre","44","01","Jueves","No","No"
2018-11-02,"2018","11","Noviembre","44","02","Viernes","No","No"
2018-11-03,"2018","11","Noviembre","44","03","Sábado","No","No"
2018-11-04,"2018","11","Noviembre","44","04","Domingo","No","No"
2018-11-05,"2018","11","Noviembre","45","05","Lunes","Sí","No"
2018-11-06,"2018","11","Noviembre","45","06","Martes","No","No"
2018-11-07,"2018","11","Noviembre","45","07","Miércoles","No","No"
2018-11-08,"2018","11","Noviembre","45","08","Jueves","No","No"
2018-11-09,"2018","11","Noviembre","45","09","Viernes","No","No"
2018-11-10,"2018","11","Noviembre","45","10","Sábado","No","No"
2018-11-11,"2018","11","Noviembre","45","11","Domingo","No","No"
2018-11-12,"2018","11","Noviembre","46","12","Lunes","Sí","No"
2018-11-13,"2018","11","Noviembre","46","13","Martes","No","No"
2018-11-14,"2018","11","Noviembre","46","14","Miércoles","No","No"
2018-11-15,"2018","11","Noviembre","46","15","Jueves","No","No"
2018-11-16,"2018","11","Noviembre","46","16","Viernes","No","No"
2018-11-17,"2018","11","Noviembre","46","17","Sábado","No","No"
2018-11-18,"2018","11","Noviembre","46","18","Domingo","No","No"
2018-11-19,"2018","11","Noviembre","47","19","Lunes","No","No"
2018-11-20,"2018","11","Noviembre","47","20","Martes","No","No"
2018-11-21,"2018","11","Noviembre","47","21","Miércoles","No","No"
2018-11-22,"2018","11","Noviembre","47","22","Jueves","No","No"
2018-11-23,"2018","11","Noviembre","47","23","Viernes","No","No"
2018-11-24,"2018","11","Noviembre","47","24","Sábado","No","No"
2018-11-25,"2018","11","Noviembre","47","25","Domingo","No","No"
2018-11-26,"2018","11","Noviembre","48","26","Lunes","No","No"
2018-11-27,"2018","11","Noviembre","48","27","Martes","No","No"
2018-11-28,"2018","11","Noviembre","48","28","Miércoles","No","No"
2018-11-29,"2018","11","Noviembre","48","29","Jueves","No","No"
2018-11-30,"2018","11","Noviembre","48","30","Viernes","No","No"
2018-12-01,"2018","12","Diciembre","48","01","Sábado","No","No"
2018-12-02,"2018","12","Diciembre","48","02","Domingo","No","No"
2018-12-03,"2018","12","Diciembre","49","03","Lunes","No","No"
2018-12-04,"2018","12","Diciembre","49","04","Martes","No","No"
2018-12-05,"2018","12","Diciembre","49","05","Miércoles","No","No"
2018-12-06,"2018","12","Diciembre","49","06","Jueves","No","No"
2018-12-07,"2018","12","Diciembre","49","07","Viernes","No","No"
2018-12-08,"2018","12","Diciembre","49","08","Sábado","No","No"
2018-12-09,"2018","12","Diciembre","49","09","Domingo","No","No"
2018-12-10,"2018","12","Diciembre","50","10","Lunes","No","No"
2018-12-11,"2018","12","Diciembre","50","11","Martes","No","No"
2018-12-12,"2018","12","Diciembre","50","12","Miércoles","No","No"
2018-12-13,"2018","12","Diciembre","50","13","Jueves","No","No"
2018-12-14,"2018","12","Diciembre","50","14","Viernes","No","No"
2018-12-15,"2018","12","Diciembre","50","15","Sábado","No","No"
2018-12-16,"2018","12","Diciembre","50","16","Domingo","No","No"
2018-12-17,"2018","12","Diciembre","51","17","Lunes","No","No"
2018-12-18,"2018","12","Diciembre","51","18","Martes","No","No"
2018-12-19,"2018","12","Diciembre","51","19","Miércoles","No","No"
2018-12-20,"2018","12","Diciembre","51","20","Jueves","No","No"
2018-12-21,"2018","12","Diciembre","51","21","Viernes","No","No"
2018-12-22,"2018","12","Diciembre","51","22","Sábado","No","No"
2018-12-23,"2018","12","Diciembre","51","23","Domingo","No","No"
2018-12-24,"2018","12","Diciembre","52","24","Lunes","No","No"
2018-12-25,"2018","12","Diciembre","52","25","Martes","Sí","Navidad"
2018-12-26,"2018","12","Diciembre","52","26","Miércoles","No","No"
2018-12-27,"2018","12","Diciembre","52","27","Jueves","No","No"
2018-12-28,"2018","12","Diciembre","52","28","Viernes","No","No"
2018-12-29,"2018","12","Diciembre","52","29","Sábado","No","No"
2018-12-30,"2018","12","Diciembre","52","30","Domingo","No","No"
2018-12-31,"2018","12","Diciembre","01","31","Lunes","No","Fin  De  Anio"
2019-01-01,"2019","01","Enero","01","01","Martes","Sí","No"
2019-01-02,"2019","01","Enero","01","02","Miércoles","No","No"
2019-01-03,"2019","01","Enero","01","03","Jueves","No","No"
2019-01-04,"2019","01","Enero","01","04","Viernes","No","No"
2019-01-05,"2019","01","Enero","01","05","Sábado","No","No"
2019-01-06,"2019","01","Enero","01","06","Domingo","No","No"
2019-01-07,"2019","01","Enero","02","07","Lunes","Sí","No"
2019-01-08,"2019","01","Enero","02","08","Martes","No","No"
2019-01-09,"2019","01","Enero","02","09","Miércoles","No","No"
2019-01-10,"2019","01","Enero","02","10","Jueves","No","No"
2019-01-11,"2019","01","Enero","02","11","Viernes","No","No"
2019-01-12,"2019","01","Enero","02","12","Sábado","No","No"
2019-01-13,"2019","01","Enero","02","13","Domingo","No","No"
2019-01-14,"2019","01","Enero","03","14","Lunes","No","No"
2019-01-15,"2019","01","Enero","03","15","Martes","No","No"
2019-01-16,"2019","01","Enero","03","16","Miércoles","No","No"
2019-01-17,"2019","01","Enero","03","17","Jueves","No","No"
2019-01-18,"2019","01","Enero","03","18","Viernes","No","No"
2019-01-19,"2019","01","Enero","03","19","Sábado","No","No"
2019-01-20,"2019","01","Enero","03","20","Domingo","No","No"
2019-01-21,"2019","01","Enero","04","21","Lunes","No","No"
2019-01-22,"2019","01","Enero","04","22","Martes","No","No"
2019-01-23,"2019","01","Enero","04","23","Miércoles","No","No"
2019-01-24,"2019","01","Enero","04","24","Jueves","No","No"
2019-01-25,"2019","01","Enero","04","25","Viernes","No","No"
2019-01-26,"2019","01","Enero","04","26","Sábado","No","No"
2019-01-27,"2019","01","Enero","04","27","Domingo","No","No"
2019-01-28,"2019","01","Enero","05","28","Lunes","No","No"
2019-01-29,"2019","01","Enero","05","29","Martes","No","No"
2019-01-30,"2019","01","Enero","05","30","Miércoles","No","No"
2019-01-31,"2019","01","Enero","05","31","Jueves","No","No"
2019-02-01,"2019","02","Febrero","05","01","Viernes","No","No"
2019-02-02,"2019","02","Febrero","05","02","Sábado","No","No"
2019-02-03,"2019","02","Febrero","05","03","Domingo","No","No"
2019-02-04,"2019","02","Febrero","06","04","Lunes","No","No"
2019-02-05,"2019","02","Febrero","06","05","Martes","No","No"
2019-02-06,"2019","02","Febrero","06","06","Miércoles","No","No"
2019-02-07,"2019","02","Febrero","06","07","Jueves","No","No"
2019-02-08,"2019","02","Febrero","06","08","Viernes","No","No"
2019-02-09,"2019","02","Febrero","06","09","Sábado","No","No"
2019-02-10,"2019","02","Febrero","06","10","Domingo","No","No"
2019-02-11,"2019","02","Febrero","07","11","Lunes","No","No"
2019-02-12,"2019","02","Febrero","07","12","Martes","No","No"
2019-02-13,"2019","02","Febrero","07","13","Miércoles","No","No"
2019-02-14,"2019","02","Febrero","07","14","Jueves","No","No"
2019-02-15,"2019","02","Febrero","07","15","Viernes","No","No"
2019-02-16,"2019","02","Febrero","07","16","Sábado","No","No"
2019-02-17,"2019","02","Febrero","07","17","Domingo","No","No"
2019-02-18,"2019","02","Febrero","08","18","Lunes","No","No"
2019-02-19,"2019","02","Febrero","08","19","Martes","No","No"
2019-02-20,"2019","02","Febrero","08","20","Miércoles","No","No"
2019-02-21,"2019","02","Febrero","08","21","Jueves","No","No"
2019-02-22,"2019","02","Febrero","08","22","Viernes","No","No"
2019-02-23,"2019","02","Febrero","08","23","Sábado","No","No"
2019-02-24,"2019","02","Febrero","08","24","Domingo","No","No"
2019-02-25,"2019","02","Febrero","09","25","Lunes","No","No"
2019-02-26,"2019","02","Febrero","09","26","Martes","No","No"
2019-02-27,"2019","02","Febrero","09","27","Miércoles","No","No"
2019-02-28,"2019","02","Febrero","09","28","Jueves","No","No"
2019-03-01,"2019","03","Marzo","09","01","Viernes","No","No"
2019-03-02,"2019","03","Marzo","09","02","Sábado","No","No"
